,tile,date,variable,value,geometry
719,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.2286066,"POLYGON ((-66.72916666666667 10.491666666666665, -66.72500000000001 10.491666666666665, -66.72500000000001 10.495833333333332, -66.72916666666667 10.495833333333332, -66.72916666666667 10.491666666666665))"
720,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.2488126,"POLYGON ((-66.725 10.491666666666665, -66.72083333333333 10.491666666666665, -66.72083333333333 10.495833333333332, -66.725 10.495833333333332, -66.725 10.491666666666665))"
721,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.3752592,"POLYGON ((-66.72083333333333 10.491666666666665, -66.71666666666667 10.491666666666665, -66.71666666666667 10.495833333333332, -66.72083333333333 10.495833333333332, -66.72083333333333 10.491666666666665))"
722,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.6484337,"POLYGON ((-67.05833333333334 10.487499999999999, -67.05416666666667 10.487499999999999, -67.05416666666667 10.491666666666665, -67.05833333333334 10.491666666666665, -67.05833333333334 10.487499999999999))"
723,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.662477,"POLYGON ((-67.05416666666666 10.487499999999999, -67.05 10.487499999999999, -67.05 10.491666666666665, -67.05416666666666 10.491666666666665, -67.05416666666666 10.487499999999999))"
724,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.9002435,"POLYGON ((-67.05 10.487499999999999, -67.04583333333333 10.487499999999999, -67.04583333333333 10.491666666666665, -67.05 10.491666666666665, -67.05 10.487499999999999))"
725,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.6909761,"POLYGON ((-67.04583333333333 10.487499999999999, -67.04166666666667 10.487499999999999, -67.04166666666667 10.491666666666665, -67.04583333333333 10.491666666666665, -67.04583333333333 10.487499999999999))"
726,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6621404,"POLYGON ((-67.04166666666667 10.487499999999999, -67.03750000000001 10.487499999999999, -67.03750000000001 10.491666666666665, -67.04166666666667 10.491666666666665, -67.04166666666667 10.487499999999999))"
727,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.66501975,"POLYGON ((-67.0375 10.487499999999999, -67.03333333333333 10.487499999999999, -67.03333333333333 10.491666666666665, -67.0375 10.491666666666665, -67.0375 10.487499999999999))"
728,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.679733,"POLYGON ((-67.03333333333333 10.487499999999999, -67.02916666666667 10.487499999999999, -67.02916666666667 10.491666666666665, -67.03333333333333 10.491666666666665, -67.03333333333333 10.487499999999999))"
729,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.683158,"POLYGON ((-67.02916666666667 10.487499999999999, -67.025 10.487499999999999, -67.025 10.491666666666665, -67.02916666666667 10.491666666666665, -67.02916666666667 10.487499999999999))"
730,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,18.021173,"POLYGON ((-67.025 10.487499999999999, -67.02083333333334 10.487499999999999, -67.02083333333334 10.491666666666665, -67.025 10.491666666666665, -67.025 10.487499999999999))"
731,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.2504354,"POLYGON ((-67.02083333333333 10.487499999999999, -67.01666666666667 10.487499999999999, -67.01666666666667 10.491666666666665, -67.02083333333333 10.491666666666665, -67.02083333333333 10.487499999999999))"
732,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.2464933,"POLYGON ((-67.01666666666667 10.487499999999999, -67.0125 10.487499999999999, -67.0125 10.491666666666665, -67.01666666666667 10.491666666666665, -67.01666666666667 10.487499999999999))"
733,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.5315082,"POLYGON ((-67.0125 10.487499999999999, -67.00833333333334 10.487499999999999, -67.00833333333334 10.491666666666665, -67.0125 10.491666666666665, -67.0125 10.487499999999999))"
734,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.1242193,"POLYGON ((-67.00833333333334 10.487499999999999, -67.00416666666668 10.487499999999999, -67.00416666666668 10.491666666666665, -67.00833333333334 10.491666666666665, -67.00833333333334 10.487499999999999))"
735,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.3750298,"POLYGON ((-67.00416666666666 10.487499999999999, -67 10.487499999999999, -67 10.491666666666665, -67.00416666666666 10.491666666666665, -67.00416666666666 10.487499999999999))"
736,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.3728251,"POLYGON ((-67 10.487499999999999, -66.99583333333334 10.487499999999999, -66.99583333333334 10.491666666666665, -67 10.491666666666665, -67 10.487499999999999))"
737,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.8798354,"POLYGON ((-66.99583333333334 10.487499999999999, -66.99166666666667 10.487499999999999, -66.99166666666667 10.491666666666665, -66.99583333333334 10.491666666666665, -66.99583333333334 10.487499999999999))"
738,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,11.621157,"POLYGON ((-66.95833333333333 10.487499999999999, -66.95416666666667 10.487499999999999, -66.95416666666667 10.491666666666665, -66.95833333333333 10.491666666666665, -66.95833333333333 10.487499999999999))"
739,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.159397,"POLYGON ((-66.95416666666667 10.487499999999999, -66.95 10.487499999999999, -66.95 10.491666666666665, -66.95416666666667 10.491666666666665, -66.95416666666667 10.487499999999999))"
740,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.09652,"POLYGON ((-66.95 10.487499999999999, -66.94583333333334 10.487499999999999, -66.94583333333334 10.491666666666665, -66.95 10.491666666666665, -66.95 10.487499999999999))"
741,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,9.415259,"POLYGON ((-66.94583333333334 10.487499999999999, -66.94166666666668 10.487499999999999, -66.94166666666668 10.491666666666665, -66.94583333333334 10.491666666666665, -66.94583333333334 10.487499999999999))"
742,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,9.49921,"POLYGON ((-66.94166666666666 10.487499999999999, -66.9375 10.487499999999999, -66.9375 10.491666666666665, -66.94166666666666 10.491666666666665, -66.94166666666666 10.487499999999999))"
743,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,18.6524,"POLYGON ((-66.91666666666667 10.487499999999999, -66.91250000000001 10.487499999999999, -66.91250000000001 10.491666666666665, -66.91666666666667 10.491666666666665, -66.91666666666667 10.487499999999999))"
744,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,17.580181,"POLYGON ((-66.9125 10.487499999999999, -66.90833333333333 10.487499999999999, -66.90833333333333 10.491666666666665, -66.9125 10.491666666666665, -66.9125 10.487499999999999))"
745,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,28.015814,"POLYGON ((-66.875 10.487499999999999, -66.87083333333334 10.487499999999999, -66.87083333333334 10.491666666666665, -66.875 10.491666666666665, -66.875 10.487499999999999))"
746,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,22.922121,"POLYGON ((-66.87083333333334 10.487499999999999, -66.86666666666667 10.487499999999999, -66.86666666666667 10.491666666666665, -66.87083333333334 10.491666666666665, -66.87083333333334 10.487499999999999))"
747,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,22.964954,"POLYGON ((-66.86666666666666 10.487499999999999, -66.8625 10.487499999999999, -66.8625 10.491666666666665, -66.86666666666666 10.491666666666665, -66.86666666666666 10.487499999999999))"
748,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,19.496521,"POLYGON ((-66.8625 10.487499999999999, -66.85833333333333 10.487499999999999, -66.85833333333333 10.491666666666665, -66.8625 10.491666666666665, -66.8625 10.487499999999999))"
749,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,19.541586,"POLYGON ((-66.85833333333333 10.487499999999999, -66.85416666666667 10.487499999999999, -66.85416666666667 10.491666666666665, -66.85833333333333 10.491666666666665, -66.85833333333333 10.487499999999999))"
750,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,22.433424,"POLYGON ((-66.85416666666667 10.487499999999999, -66.85000000000001 10.487499999999999, -66.85000000000001 10.491666666666665, -66.85416666666667 10.491666666666665, -66.85416666666667 10.487499999999999))"
751,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,39.12478,"POLYGON ((-66.82916666666667 10.487499999999999, -66.825 10.487499999999999, -66.825 10.491666666666665, -66.82916666666667 10.491666666666665, -66.82916666666667 10.487499999999999))"
752,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,32.92212,"POLYGON ((-66.825 10.487499999999999, -66.82083333333334 10.487499999999999, -66.82083333333334 10.491666666666665, -66.825 10.491666666666665, -66.825 10.487499999999999))"
753,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,44.396805,"POLYGON ((-66.82083333333334 10.487499999999999, -66.81666666666668 10.487499999999999, -66.81666666666668 10.491666666666665, -66.82083333333334 10.491666666666665, -66.82083333333334 10.487499999999999))"
754,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,44.752876,"POLYGON ((-66.81666666666666 10.487499999999999, -66.8125 10.487499999999999, -66.8125 10.491666666666665, -66.81666666666666 10.491666666666665, -66.81666666666666 10.487499999999999))"
755,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,60.47254,"POLYGON ((-66.8125 10.487499999999999, -66.80833333333334 10.487499999999999, -66.80833333333334 10.491666666666665, -66.8125 10.491666666666665, -66.8125 10.487499999999999))"
756,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,58.654926,"POLYGON ((-66.80833333333334 10.487499999999999, -66.80416666666667 10.487499999999999, -66.80416666666667 10.491666666666665, -66.80833333333334 10.491666666666665, -66.80833333333334 10.487499999999999))"
757,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,61.293854,"POLYGON ((-66.80416666666666 10.487499999999999, -66.8 10.487499999999999, -66.8 10.491666666666665, -66.80416666666666 10.491666666666665, -66.80416666666666 10.487499999999999))"
758,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,59.227062,"POLYGON ((-66.8 10.487499999999999, -66.79583333333333 10.487499999999999, -66.79583333333333 10.491666666666665, -66.8 10.491666666666665, -66.8 10.487499999999999))"
759,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,49.84633,"POLYGON ((-66.79583333333333 10.487499999999999, -66.79166666666667 10.487499999999999, -66.79166666666667 10.491666666666665, -66.79583333333333 10.491666666666665, -66.79583333333333 10.487499999999999))"
760,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,37.553875,"POLYGON ((-66.78333333333333 10.487499999999999, -66.77916666666667 10.487499999999999, -66.77916666666667 10.491666666666665, -66.78333333333333 10.491666666666665, -66.78333333333333 10.487499999999999))"
761,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,27.324799,"POLYGON ((-66.77916666666667 10.487499999999999, -66.775 10.487499999999999, -66.775 10.491666666666665, -66.77916666666667 10.491666666666665, -66.77916666666667 10.487499999999999))"
762,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,29.297337,"POLYGON ((-66.775 10.487499999999999, -66.77083333333334 10.487499999999999, -66.77083333333334 10.491666666666665, -66.775 10.491666666666665, -66.775 10.487499999999999))"
763,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,29.41522,"POLYGON ((-66.77083333333333 10.487499999999999, -66.76666666666667 10.487499999999999, -66.76666666666667 10.491666666666665, -66.77083333333333 10.491666666666665, -66.77083333333333 10.487499999999999))"
764,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,15.464266,"POLYGON ((-66.76666666666667 10.487499999999999, -66.7625 10.487499999999999, -66.7625 10.491666666666665, -66.76666666666667 10.491666666666665, -66.76666666666667 10.487499999999999))"
765,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,15.453619,"POLYGON ((-66.7625 10.487499999999999, -66.75833333333334 10.487499999999999, -66.75833333333334 10.491666666666665, -66.7625 10.491666666666665, -66.7625 10.487499999999999))"
766,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,18.20409,"POLYGON ((-66.75833333333334 10.487499999999999, -66.75416666666668 10.487499999999999, -66.75416666666668 10.491666666666665, -66.75833333333334 10.491666666666665, -66.75833333333334 10.487499999999999))"
767,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,18.868948,"POLYGON ((-66.75416666666666 10.487499999999999, -66.75 10.487499999999999, -66.75 10.491666666666665, -66.75416666666666 10.491666666666665, -66.75416666666666 10.487499999999999))"
768,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.871144,"POLYGON ((-66.75 10.487499999999999, -66.74583333333334 10.487499999999999, -66.74583333333334 10.491666666666665, -66.75 10.491666666666665, -66.75 10.487499999999999))"
769,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,9.267067,"POLYGON ((-66.74583333333334 10.487499999999999, -66.74166666666667 10.487499999999999, -66.74166666666667 10.491666666666665, -66.74583333333334 10.491666666666665, -66.74583333333334 10.487499999999999))"
770,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,10.694033,"POLYGON ((-66.74166666666666 10.487499999999999, -66.7375 10.487499999999999, -66.7375 10.491666666666665, -66.74166666666666 10.491666666666665, -66.74166666666666 10.487499999999999))"
771,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,5.924524,"POLYGON ((-66.7375 10.487499999999999, -66.73333333333333 10.487499999999999, -66.73333333333333 10.491666666666665, -66.7375 10.491666666666665, -66.7375 10.487499999999999))"
772,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,5.932766,"POLYGON ((-66.73333333333333 10.487499999999999, -66.72916666666667 10.487499999999999, -66.72916666666667 10.491666666666665, -66.73333333333333 10.491666666666665, -66.73333333333333 10.487499999999999))"
773,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.7964475,"POLYGON ((-66.72916666666667 10.487499999999999, -66.72500000000001 10.487499999999999, -66.72500000000001 10.491666666666665, -66.72916666666667 10.491666666666665, -66.72916666666667 10.487499999999999))"
774,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.7591949,"POLYGON ((-66.725 10.487499999999999, -66.72083333333333 10.487499999999999, -66.72083333333333 10.491666666666665, -66.725 10.491666666666665, -66.725 10.487499999999999))"
775,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.880602,"POLYGON ((-66.72083333333333 10.487499999999999, -66.71666666666667 10.487499999999999, -66.71666666666667 10.491666666666665, -66.72083333333333 10.491666666666665, -66.72083333333333 10.487499999999999))"
776,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,14.50964,"POLYGON ((-67.05833333333334 10.483333333333333, -67.05416666666667 10.483333333333333, -67.05416666666667 10.487499999999999, -67.05833333333334 10.487499999999999, -67.05833333333334 10.483333333333333))"
777,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.025257,"POLYGON ((-67.05416666666666 10.483333333333333, -67.05 10.483333333333333, -67.05 10.487499999999999, -67.05416666666666 10.487499999999999, -67.05416666666666 10.483333333333333))"
778,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.9015964,"POLYGON ((-67.05 10.483333333333333, -67.04583333333333 10.483333333333333, -67.04583333333333 10.487499999999999, -67.05 10.487499999999999, -67.05 10.483333333333333))"
779,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.6964159,"POLYGON ((-67.04583333333333 10.483333333333333, -67.04166666666667 10.483333333333333, -67.04166666666667 10.487499999999999, -67.04583333333333 10.487499999999999, -67.04583333333333 10.483333333333333))"
780,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.8270569,"POLYGON ((-67.04166666666667 10.483333333333333, -67.03750000000001 10.483333333333333, -67.03750000000001 10.487499999999999, -67.04166666666667 10.487499999999999, -67.04166666666667 10.483333333333333))"
781,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.678483,"POLYGON ((-67.0375 10.483333333333333, -67.03333333333333 10.483333333333333, -67.03333333333333 10.487499999999999, -67.0375 10.487499999999999, -67.0375 10.483333333333333))"
782,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,23.430626,"POLYGON ((-67.03333333333333 10.483333333333333, -67.02916666666667 10.483333333333333, -67.02916666666667 10.487499999999999, -67.03333333333333 10.487499999999999, -67.03333333333333 10.483333333333333))"
783,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,19.516716,"POLYGON ((-67.02916666666667 10.483333333333333, -67.025 10.483333333333333, -67.025 10.487499999999999, -67.02916666666667 10.487499999999999, -67.02916666666667 10.483333333333333))"
784,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,18.818197,"POLYGON ((-67.025 10.483333333333333, -67.02083333333334 10.483333333333333, -67.02083333333334 10.487499999999999, -67.025 10.487499999999999, -67.025 10.483333333333333))"
785,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.2528307,"POLYGON ((-67.02083333333333 10.483333333333333, -67.01666666666667 10.483333333333333, -67.01666666666667 10.487499999999999, -67.02083333333333 10.487499999999999, -67.02083333333333 10.483333333333333))"
786,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.133872,"POLYGON ((-67.01666666666667 10.483333333333333, -67.0125 10.483333333333333, -67.0125 10.487499999999999, -67.01666666666667 10.487499999999999, -67.01666666666667 10.483333333333333))"
787,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.7254667,"POLYGON ((-67.0125 10.483333333333333, -67.00833333333334 10.483333333333333, -67.00833333333334 10.487499999999999, -67.0125 10.487499999999999, -67.0125 10.483333333333333))"
788,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.9819939,"POLYGON ((-67.00833333333334 10.483333333333333, -67.00416666666668 10.483333333333333, -67.00416666666668 10.487499999999999, -67.00833333333334 10.487499999999999, -67.00833333333334 10.483333333333333))"
789,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.9024234,"POLYGON ((-67.00416666666666 10.483333333333333, -67 10.483333333333333, -67 10.487499999999999, -67.00416666666666 10.487499999999999, -67.00416666666666 10.483333333333333))"
790,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,12.167651,"POLYGON ((-66.91666666666667 10.483333333333333, -66.91250000000001 10.483333333333333, -66.91250000000001 10.487499999999999, -66.91666666666667 10.487499999999999, -66.91666666666667 10.483333333333333))"
791,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,22.690456,"POLYGON ((-66.87916666666666 10.483333333333333, -66.875 10.483333333333333, -66.875 10.487499999999999, -66.87916666666666 10.487499999999999, -66.87916666666666 10.483333333333333))"
